ISO3,Country / Territory,Year,Event Name,Date of Event (start),Disaster Internal Displacements,Disaster Internal Displacements (Raw),Hazard Category,Hazard Type,Hazard Sub Type,Name,Conflict Stock Displacement,Conflict Stock Displacement (Raw),Conflict Internal Displacements,Conflict Internal Displacements (Raw)
ZMB,Zambia,2020,Zambia: Flash floods - Eastern Province (Lumezi) - 01/02/2020,2020-02-01,560.0,559.0,Weather related,Flood,Conflict-Violence,,,,,
BDI,Burundi,2020,Burundi: Strong winds- Rumonge- 02/09/2020,2020-09-02,98.0,98.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood - South Sulawesi (North Luwu Regency) - 17/06/2020,2020-06-17,24.0,24.0,Weather related,Flood,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Riverine flood - Chocó (Bojayá) - 01/04/2020,2020-04-01,560.0,555.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Storm - Alabama (Cullman County) - 12/04/2020,2020-04-12,5.0,5.0,Weather related,Storm,Conflict-Violence,,,,,
ARG,Argentina,2020,Argentina: Floods - Santa Fe (San Lorenzo) - 02/04/2020,2020-04-02,6.0,6.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2020,"China: Earthquake - Sichuan (Shiqu County, Tibetan Autonomous Prefecture of Garze) - 01/04/2020",2020-04-01,6000.0,6000.0,Geophysical,Earthquake,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Arkansas (Poinsett County) - 08/04/2020,2020-04-08,75.0,75.0,Weather related,Storm,Conflict-Violence,,,,,
FJI,Fiji,2020,"Vanuatu, Solomon Islands, Fiji, Tonga: Tropical Cyclone Harold - 01/04/2020",2020-04-01,10000.0,10000.0,Weather related,Storm,Conflict-Violence,,,,,
SLB,Solomon Islands,2020,"Vanuatu, Solomon Islands, Fiji, Tonga: Tropical Cyclone Harold - 01/04/2020",2020-04-01,310.0,308.0,Weather related,Storm,Conflict-Violence,,,,,
TON,Tonga,2020,"Vanuatu, Solomon Islands, Fiji, Tonga: Tropical Cyclone Harold - 01/04/2020",2020-04-01,2700.0,2678.0,Weather related,Storm,Conflict-Violence,,,,,
VUT,Vanuatu,2020,"Vanuatu, Solomon Islands, Fiji, Tonga: Tropical Cyclone Harold - 01/04/2020",2020-04-01,80000.0,80183.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Landslide - South Sulawesi (Tana Toraja Regency) - 04/04/2020,2020-04-04,72.0,72.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood - Jambi (Bungo District) - 10/04/2020,2020-04-10,720.0,723.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Severe Storm - Mississippi - 12/04/2020,2020-04-12,610.0,609.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Louisiana (Ouachita Parish) - 12/04/2020,2020-04-12,660.0,663.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Louisiana (DeSoto Parish) - 12/04/2020,2020-04-12,57.0,57.0,Weather related,Storm,Conflict-Violence,,,,,
VNM,Vietnam,2020,Viet Nam: Landslide - Lai Chau (Tan Uyen;Than Uyen; Tam Duong districts) - 10/07/2020,2020-07-10,11.0,11.0,Weather related,Mass Movement,Conflict-Violence,,,,,
USA,United States,2020,USA: Storm/Lightning - Texas (Smith County) - 12/04/2020,2020-04-12,5.0,5.0,Weather related,Storm,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Flooding - Manitoba (Montcalm) - 11/04/2020,2020-04-11,20.0,20.0,Weather related,Flood,Conflict-Violence,,,,,
LKA,Sri Lanka,2020,Sri Lanka: Storm - Sabaragamuwa (Kegalle/Dehiowita) - 15/04/2020,2020-04-15,3.0,3.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Flooding - California (San Diego County) - 14/04/2020,2020-04-14,8.0,8.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Georgia (Murray County) - 12/04/2020,2020-04-12,91.0,91.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Tennessee (Hamilton County) - 12/04/2020,2020-04-12,1600.0,1617.0,Weather related,Storm,Conflict-Violence,,,,,
IRN,"Iran, Islamic Rep.",2020,Iran: Flood - 18 provinces - 10/04/2020,2020-04-10,620.0,622.0,Weather related,Flood,Conflict-Violence,,,,,
LKA,Sri Lanka,2020,Sri Lanka: High Wind - Central (Nuwara Eliya/Ambagamuwa) - 14/04/2020,2020-04-14,26.0,26.0,Weather related,Storm,Conflict-Violence,,,,,
LKA,Sri Lanka,2020,Sri Lanka: Storm - Sabaragamuwa (Kegalle/Kegalle) - 15/04/2020,2020-04-19,3.0,3.0,Weather related,Storm,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Wildfire (Magee Road) - British Columbia (Squamish Valley) - 15/04/2020,2020-04-15,120.0,120.0,Weather related,Wildfire,Conflict-Violence,,,,,
VNM,Vietnam,2020,Viet Nam: Thunderstorms - Quang Tri - 17/04/2020,2020-04-17,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
AGO,Angola,2020,Angola: Flash flooding- Huila (Lubango)- 14/03/2020,2020-03-14,240.0,235.0,Weather related,Flood,Conflict-Violence,,,,,
LKA,Sri Lanka,2020,Sri Lanka: Storm - Sabaragamuwa (Kegalle/Warakapola) - 18/04/2020,2020-04-18,3.0,3.0,Weather related,Storm,Conflict-Violence,,,,,
LKA,Sri Lanka,2020,Sri Lanka: Storm - Sabaragamuwa (Kegalle/Ruwanwella) - 21/04/2020,2020-04-21,3.0,3.0,Weather related,Storm,Conflict-Violence,,,,,
LKA,Sri Lanka,2020,Sri Lanka: Storm - Western (Gampaha/Dompe) - 20/04/2020,2020-04-20,3.0,3.0,Weather related,Storm,Conflict-Violence,,,,,
NLD,Netherlands,2020,Netherlands: Wildifires - Herkenbosch - 20/04/2020,2020-04-20,4000.0,4000.0,Weather related,Wildfire,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood - Bengkulu (Rejang Lebong Regency) - 22/04/2020,2020-04-22,87.0,87.0,Weather related,Flood,Conflict-Violence,,,,,
TCD,Chad,2020,Chad: Flood - Moyen-Chari (Grande Sido) - 21/04/2020,2020-04-21,2100.0,2062.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Flood - British Columbia (Regional District of Kootenay Boundary) - 31/05/2020,2020-05-31,470.0,473.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Georgia (Walker County) - 12/04/2020,2020-04-12,29.0,29.0,Weather related,Storm,Conflict-Violence,,,,,
NZL,New Zealand,2020,New Zealand: Coastal floods - Wellington South Coast - 15/04/2020,2020-04-15,15.0,15.0,Weather related,Flood,Conflict-Violence,,,,,
BDI,Burundi,2020,"Burundi: Flash floods - Rumonge, Bubanza- 17/04/2020",2020-04-17,180.0,183.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,"USA: Wildfire (Traverse) - Utah (Traverse Mountain, Utah County) - 27/06/2020",2020-06-27,110.0,109.0,Weather related,Wildfire,Conflict-Violence,,,,,
USA,United States,2020,USA: Landslides/Flooding - North Carolina (Macon County) - 13/04/2020,2020-04-13,19.0,19.0,Weather related,Mass Movement,Conflict-Violence,,,,,
USA,United States,2020,USA: Flooding - Virginia (Washington County) - 13/04/2020,2020-04-13,18.0,18.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Georgia (Coffee County) - 13/04/2020,2020-04-13,8.0,8.0,Weather related,Storm,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Floods - Santander (Piedecuesta) -  26/02/2020,2020-02-26,150.0,150.0,Weather related,Flood,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Flood - Antioquia (Andes and Jardín) - 25/04/2020,2020-04-25,560.0,555.0,Weather related,Flood,Conflict-Violence,,,,,
NLD,Netherlands,2020,Netherlands: Wildfires - Liessel - 20/04/2020 ,2020-04-20,3.0,3.0,Weather related,Wildfire,Conflict-Violence,,,,,
CHN,China,2020,"China: Storm - Hubei, Chongqing, Guizhou - 17/04/2020",2020-04-17,200.0,200.0,Weather related,Storm,Conflict-Violence,,,,,
UGA,Uganda,2020,Uganda: Landslides- Eastern (Namisindwa district)- 12/06/2020,2020-06-12,49.0,49.0,Weather related,Mass Movement,Conflict-Violence,,,,,
ARG,Argentina,2020,Argentina: Wildfire - Cordoba (Villa Carlos Paz) - 22/09/2020,2020-09-22,26.0,26.0,Weather related,Wildfire,Conflict-Violence,,,,,
MEX,Mexico,2020,Mexico: Landslide - Chiapas (La Grandeza) - 11/10/2020,2020-10-11,97.0,97.0,Weather related,Mass Movement,Conflict-Violence,,,,,
NGA,Nigeria,2020,Nigeria: Floods - Kebbi - 01/01/2020,2020-01-01,49000.0,48767.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Georgia (Dade County) - 12/04/2020,2020-04-12,13.0,13.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood -  South Sumatra (Banyu Asin Regency) - 18/04/2020,2020-04-18,87.0,87.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Flooding - British Columbia (Chilako River region) - 23/04/2020,2020-04-23,100.0,100.0,Weather related,Flood,Conflict-Violence,,,,,
UGA,Uganda,2020,Uganda: Flood- Central Region (Nakasongola district)- 20/04/2020,2020-04-20,1000.0,1000.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2020,China: Hailstorm - Hunan - 04/05/2020,2020-05-04,27.0,27.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood - West Java (Bandung) - 30/04/2020,2020-04-30,2000.0,2000.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Reparation of Dike to reduce risk of flooding - Ontario (Chatham-Kent) - 02/03/2020,2020-03-02,110.0,108.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornado - Georgia (Catoosa County) - 12/04/2020,2020-04-12,43.0,43.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornadoes - South Carolina - 12/04/2020,2020-04-12,920.0,918.0,Weather related,Storm,Conflict-Violence,,,,,
MYS,Malaysia,2020,Malaysia: Floods - Negeri Sembilan (Jelebu) - 23/04/2020,2020-04-23,41.0,41.0,Weather related,Flood,Conflict-Violence,,,,,
TZA,Tanzania,2020,Tanzania: Floods- Arusha Region (Arumeru District)- 24/04/2020,2020-04-24,240.0,239.0,Weather related,Flood,Conflict-Violence,,,,,
PNG,Papua New Guinea,2020,Papua New Guinea: Flood - Goroka (Nupaha) - 1/04/2020,2020-04-01,2500.0,2458.0,Weather related,Flood,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Landslide - Santander (Floridablanca) -  03/04/2020,2020-04-03,63.0,63.0,Weather related,Mass Movement,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Landslide - Santander (Girón) -  03/04/2020,2020-04-03,370.0,370.0,Weather related,Mass Movement,Conflict-Violence,,,,,
PNG,Papua New Guinea,2020,Papua New Guinea: Landslide - Chimbu (Gembogl) - 10/04/2020,2020-04-10,5.0,5.0,Weather related,Mass Movement,Conflict-Violence,,,,,
CMR,Cameroon,2020,Cameroon: Landslide - Southwest (Kupe-Muanenguba/Nguti) - 21/08/2020,2020-08-21,200.0,200.0,Weather related,Mass Movement,Conflict-Violence,,,,,
AFG,Afghanistan,2020,Afghanistan: Floods - Kunar (Asadabad) - 06/09/2020,2020-09-06,37.0,37.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Storm - Tennessee (Bradley County) - 12/04/2020,2020-04-12,78.0,78.0,Weather related,Storm,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Flooding - British Columbia (Cache Creek) - 22/04/2020,2020-04-22,25.0,25.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Landslide - British Columbia (Quesnel) - 23/04/2020,2020-04-23,3.0,3.0,Weather related,Mass Movement,Conflict-Violence,,,,,
AFG,Afghanistan,2020,Afghanistan: Floods - Nangharar (Shinwar) - 14/04/2020,2020-04-14,1100.0,1110.0,Weather related,Flood,Conflict-Violence,,,,,
AFG,Afghanistan,2020,Afghanistan: Wet mass movement - Kabul (Kabul) - 24/04/2020,2020-04-24,74.0,74.0,Weather related,Mass Movement,Conflict-Violence,,,,,
AFG,Afghanistan,2020,Afghanistan: Stream Water Overflow - Kunduz (Imam Sahib) - 05/10/2020,2020-10-05,81.0,81.0,Weather related,Flood,Conflict-Violence,,,,,
KOR,"Korea, Rep.",2020,South Korea: Landslide - Busan - 27/07/2020,2020-07-27,3.0,3.0,Weather related,Mass Movement,Conflict-Violence,,,,,
AFG,Afghanistan,2020,Afghanistan: Flash floods - Countrywide - 21/03/2020,2020-03-21,10000.0,10371.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2020,Malaysia: Floods - Sarawak - 25/04/2020,2020-04-25,100.0,100.0,Weather related,Flood,Conflict-Violence,,,,,
KEN,Kenya,2020,Kenya: Storm - Marsabit (North Horr) - 10/10/2020,2020-10-10,1600.0,1560.0,Weather related,Storm,Conflict-Violence,,,,,
AGO,Angola,2020,Angola: Floods- Huambo province- 01/01/2020,2019-09-08,9900.0,9935.0,Weather related,Flood,Conflict-Violence,,,,,
MAR,Morocco,2020,"Morocco: Flood - 	Fès-Meknès (Fez), Youssoufia (Youssoufia), Marrakesh-Safi (El Kelaa des Sraghna) - 24/04/2020",2020-04-24,340.0,336.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Floods - West Java (Bandung Regency) - 20/03/2020,2020-03-20,3400.0,3399.0,Weather related,Flood,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Wildfire - La Guajira (Dibulla) - 18/03/2020,2020-03-18,110.0,111.0,Weather related,Wildfire,Conflict-Violence,,,,,
AGO,Angola,2020,Angola: Floods- Lunda Sul province (Saurimo)- 01/01/2020,2020-01-01,11000.0,11241.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2020,Malaysia: Flash Floods - Perak (Kampung Kelah Baru) - 25/04/2020,2020-04-25,26.0,26.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2020,Malaysia: Flash Floods - Perak (Rantau Panjang) - 26/04/2020,2020-04-26,33.0,33.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2020,Malaysia: Flash Floods - Perak (Kinta and Batang Padang) - 25/04/2020,2020-05-03,52.0,52.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Land Subsidence - Pennsylvania (Fayette County) - 01/06/2020,2020-06-01,23.0,23.0,Weather related,Mass Movement,Conflict-Violence,,,,,
MEX,Mexico,2020,Mexico: Wildfire - Puebla (Zautla) - 23/03/2020,2020-03-23,53.0,53.0,Weather related,Wildfire,Conflict-Violence,,,,,
GUF,French Guiana,2020,French Guiana: Floods - Saint-Laurent du Maroni (Camopi-Trois Sauts) - 02/05/2020,2020-05-02,140.0,139.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood -  Jakarta (Cilandak) - 26/04/2020,2020-04-26,10.0,10.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornadoes - Louisiana (DeSoto Parish) - 22/04/2020,2020-04-22,52.0,52.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornadoes - Texas (Polk County) - 22/04/2020,2020-04-22,450.0,450.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2020,USA: Tornadoes - Oklahoma (Marshall County) - 22/04/2020,2020-04-22,31.0,31.0,Weather related,Storm,Conflict-Violence,,,,,
PNG,Papua New Guinea,2020,Papua New Guinea: Land erosion - Lae (Busu Compound) - 1/1/2020,2020-01-01,98.0,98.0,Weather related,Mass Movement,Conflict-Violence,,,,,
PHL,Philippines,2020,Philippines: Flash flood - Sultan Kudarat (Bagumbayan) - 14/09/2020,2020-09-14,25.0,25.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Ice Jam Flood - Alberta (Regional Municipality of Wood Buffalo) - 25/04/2020,2020-04-25,13000.0,13000.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Landslide - British Columbia (Cariboo Regional District) - 24/04/2020,2020-04-17,15.0,15.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Sinkhole - South Dakota (Meade County) - 27/04/2020,2020-04-27,33.0,33.0,Geophysical,Mass Movement,Conflict-Violence,,,,,
PRI,Puerto Rico,2020,USA: Earthquake - Puerto Rico (Ponce) - 02/05/2020,2020-05-02,180.0,178.0,Geophysical,Earthquake,Conflict-Violence,,,,,
VNM,Vietnam,2020,Viet Nam: Storm - North Central Coast (Nghe An) - 03/05/2020,2020-05-03,1200.0,1224.0,Weather related,Storm,Conflict-Violence,,,,,
RWA,Rwanda,2020,"Rwanda: Floods- Kigali City (Gasabo), Eastern province (Ngoma, Nyagatare), Southern (Gisagara) - 02/03/2020",2020-03-02,4200.0,4210.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2020,Canada: Wildfire - Manitoba (Beaver Creek Provincial Park) - 01/06/2020,2020-06-01,15.0,15.0,Weather related,Wildfire,Conflict-Violence,,,,,
IDN,Indonesia,2020,"Indonesia: Flood - West Java (Klapanunggal, Bogor) - 01/05/2020",2020-05-01,180.0,176.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Landslide -  West Java (Bogor) - 23/04/2020,2020-04-23,9.0,9.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2020,"Indonesia: Flood - Central Sulawesi (Gumbasa, Sigi) - 26/04/2020",2020-04-26,64.0,64.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2020,USA: Landslide - New York (Saratoga County) - 03/05/2020,2020-05-03,12.0,12.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2020,Indonesia: Flood -  Central Kalimantan (North Barito Regency) - 29/04/2020,2020-04-29,50.0,50.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2020,"Indonesia: Flood -  Jakarta (Kembangan Utara Village, Kembangan District) - 27/04/2020",2020-04-27,65.0,65.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2020,"Indonesia: Flood - West Java (Cilegon City, Banten Province) - 30/04/2020",2020-04-30,1800.0,1808.0,Weather related,Flood,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2020,DRC: Overflow of Moba river - Tanganyika (Moba) - 14/02/2020,2020-02-14,1300.0,1323.0,Weather related,Flood,Conflict-Violence,,,,,
PAN,Panama,2020,Panama: Landslide - District of Panama (Villa Maria) - 05/05/2020,2020-05-05,47.0,47.0,Weather related,Mass Movement,Conflict-Violence,,,,,
PER,Peru,2020,Peru: Heavy rain - Moquegua - 01/01/2020 ,2020-01-01,51.0,51.0,Weather related,Storm,Conflict-Violence,,,,,
CAN,Canada,2020,"Canada: Flood - British Columbia (Grand Forks, Regional District of Kootenay Boundary) - 19/05/2020",2020-05-19,10.0,10.0,Weather related,Flood,Conflict-Violence,,,,,
GBR,United Kingdom,2020,United Kingdom: Wildfires - Wales (Bangor) - 30/05/2020,2020-05-30,20.0,20.0,Weather related,Wildfire,Conflict-Violence,,,,,
VUT,Vanuatu,2020,Vanuatu: Volcanic ashfall - Tafea (Tanna island) - 31/03/2020,2020-03-31,8.0,8.0,Geophysical,Volcanic activity,Conflict-Violence,,,,,
CHL,Chile,2020,Chile: Wildfire -  Curicó (Preventive evacuation) -17/02/2020,2020-02-17,450.0,450.0,Weather related,Wildfire,Conflict-Violence,,,,,
TZA,Tanzania,2020,Tanzania: Floods- 7 regions- 24/04/2020,2020-04-24,11000.0,10540.0,Weather related,Flood,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2020,DRC: Floods - Maniema (Kabambare territory) - 27/04/2020,2020-04-27,4000.0,4013.0,Weather related,Flood,Conflict-Violence,,,,,
BDI,Burundi,2020,Burundi: Floods- Bujumbura Rural- 01/02/2020,2020-02-01,9700.0,9743.0,Weather related,Flood,Conflict-Violence,,,,,
VNM,Vietnam,2020,"Viet Nam: Storm - Northwestern Region, the Northeastern Region, North Central Coast (14 Provinces) - 07/05/2020",2020-05-07,220.0,223.0,Weather related,Storm,Conflict-Violence,,,,,
BDI,Burundi,2020,"Burundi: Flash floods - Rumonge, Bubanza- 29/04/2020",2020-04-29,140.0,142.0,Weather related,Flood,Conflict-Violence,,,,,
BDI,Burundi,2020,Burundi: Strong winds - Rumonge- 28/04/2020,2020-04-28,820.0,818.0,Weather related,Storm,Conflict-Violence,,,,,
IND,India,2020,India: Hailstorm - Tripura - 21/04/2020,2020-04-21,4200.0,4200.0,Weather related,Storm,Conflict-Violence,,,,,
FRA,France,2020,France: Floods - Nouvelle-Aquitaine (Gironde) - 12/05/2020,2020-05-12,46.0,46.0,Weather related,Flood,Conflict-Violence,,,,,
NIC,Nicaragua,2020,Nicaragua: Tornado - Managua - 17/09/2020,2020-09-17,24.0,24.0,Weather related,Storm,Conflict-Violence,,,,,
COL,Colombia,2020,Colombia: Landslide - Bogotá DC (Ciudad Bolivar) - 31/08/2020,2020-08-31,110.0,111.0,Weather related,Mass Movement,Conflict-Violence,,,,,
FRA,France,2020,France: Pre-emptive evacuation - Occitanie (Tarn) - 11/05/2020,2020-05-12,3.0,3.0,Weather related,Flood,Conflict-Violence,,,,,
PHL,Philippines,2020,Philippines: Tornado - Pangasinan (Bayambang) - 27/04/2020,2020-04-27,100.0,100.0,Weather related,Storm,Conflict-Violence,,,,,
RUS,Russian Federation,2020,"Russia: Floods - Yakutia, Krasnoyarsk - 15/05/2020",2020-05-15,24.0,24.0,Weather related,Flood,Conflict-Violence,,,,,
VNM,Vietnam,2020,Viet Nam : Thunderstorm -  Northeast (Ha Giang) - 11/05,2020-05-11,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
KOR,"Korea, Rep.",2020,South Korea: Forest Fire -  Gangwon (Goseong county) - 01/05/2020,2020-05-01,330.0,329.0,Weather related,Wildfire,Conflict-Violence,,,,,
KOR,"Korea, Rep.",2020,South Korea: Forest Fire -  North Gyeongsang (Andong) - 24/04/2020,2020-04-24,1200.0,1200.0,Weather related,Wildfire,Conflict-Violence,,,,,
USA,United States,2020,USA: Storm (triggering gas leak) - Arkansas (Cross County) - 28/04/2020,2020-04-28,520.0,520.0,Weather related,Storm,Conflict-Violence,,,,,
PER,Peru,2020,Peru: Rain and floods - Pamoanarca (Huanuco) - 16/01/2020  ,2020-01-16,14.0,14.0,Weather related,Flood,Conflict-Violence,,,,,
PER,Peru,2020,Peru: Rain and floods - Huanuco (Codo del Pozuzo) - 16/01/2020  ,2020-01-08,31.0,31.0,Weather related,Flood,Conflict-Violence,,,,,
PER,Peru,2020,Peru: Rain and floods - Huanuco (Daniel Alomia Robles) - 6/01/2020  ,2020-01-06,21.0,21.0,Weather related,Flood,Conflict-Violence,,,,,
PER,Peru,2020,Peru: Rain and floods - Cusco (Canchis) - 07/02/2020  ,2020-02-07,34.0,34.0,Weather related,Flood,Conflict-Violence,,,,,
LAO,Lao PDR,2020,Lao PDR: Flash Flood - Luang Prabang (Xiengngeun district) - 24/04/2020,2020-04-24,4.0,4.0,Weather related,Flood,Conflict-Violence,,,,,
SLV,El Salvador,2020,El Salvador: Floods - La Libertad (Tepecoyo) - 13/10/2020,2020-10-13,19.0,19.0,Weather related,Flood,Conflict-Violence,,,,,
